<<<<<<< HEAD
(0, 29)
(20, 7)
(39, 20)
(12, 3)
(31, 16)
(23, 12)
(34, 27)
(13, 4)
(46, 1)
(16, 9)
(26, 22)
(50, 7)
(42, 3)
(8, 10)
(27, 23)
(0, 6)
(19, 19)
(11, 15)
(30, 28)
(12, 16)
(4, 12)
(22, 29)
(1, 6)
(46, 14)
(38, 10)
(15, 26)
(7, 22)
(27, 0)
(18, 31)
(30, 5)
(42, 16)
(8, 23)
(0, 19)
(11, 28)
(52, 29)
(31, 6)
(23, 2)
(34, 17)
(53, 30)
(45, 26)
(37, 22)
(3, 29)
(15, 3)
(26, 12)
(18, 8)
(38, 23)
(8, 0)
(27, 13)
(19, 9)
(11, 5)
(30, 18)
(33, 29)
(25, 25)
(4, 2)
(45, 3)
(3, 6)
(22, 19)
(14, 15)
(34, 30)
(46, 4)
(38, 0)
(49, 9)
(15, 16)
(7, 12)
(26, 25)
(18, 21)
(0, 9)
(41, 10)
(33, 6)
(44, 15)
(10, 22)
(34, 7)
(45, 16)
(37, 12)
(3, 19)
(14, 28)
(26, 2)
(29, 13)
(48, 26)
(40, 22)
(6, 29)
(41, 23)
(33, 19)
(25, 15)
(44, 28)
(2, 31)
(22, 9)
(14, 5)
(36, 29)
(15, 6)
(28, 25)
(7, 2)
(48, 3)
(18, 11)
(29, 26)
(21, 22)
(41, 0)
(52, 9)
(44, 5)
(10, 12)
(2, 8)
(25, 28)
(45, 6)
(37, 2)
(3, 9)
(14, 18)
(47, 15)
(17, 29)
(9, 25)
(29, 3)
(48, 16)
(40, 12)
(6, 19)
(41, 13)
(33, 9)
(25, 5)
(44, 18)
(10, 25)
(2, 21)
(43, 22)
(17, 6)
(36, 19)
(28, 15)
(47, 28)
(5, 31)
(29, 16)
(21, 12)
(40, 25)
(39, 29)
(10, 2)
(13, 13)
(32, 26)
(24, 22)
(16, 18)
(35, 31)
(47, 5)
(5, 8)
(17, 19)
(9, 15)
(28, 28)
(48, 6)
(40, 2)
(6, 9)
(20, 29)
(12, 25)
(32, 3)
(2, 11)
(43, 12)
(35, 8)
(1, 15)
(13, 26)
(16, 31)
(36, 9)
(28, 5)
(47, 18)
(5, 21)
(9, 28)
(50, 29)
(29, 6)
(42, 25)
(21, 2)
(39, 19)
(31, 15)
(13, 3)
(32, 16)
(51, 29)
(24, 12)
(43, 25)
(16, 8)
(35, 21)
(1, 28)
(17, 9)
(9, 5)
(28, 18)
(27, 22)
(30, 27)
(20, 19)
(12, 15)
(31, 28)
(4, 11)
(23, 24)
(43, 2)
(1, 5)
(13, 16)
(24, 25)
(16, 21)
(5, 11)
(50, 19)
(42, 15)
(8, 22)
(0, 18)
(19, 31)
(11, 27)
(39, 9)
(31, 5)
(23, 1)
(12, 28)
(53, 29)
(4, 24)
(32, 6)
(24, 2)
(35, 11)
(1, 18)
(46, 26)
(38, 22)
(49, 31)
(27, 12)
(19, 8)
(30, 17)
(42, 28)
(54, 2)
(0, 31)
(20, 9)
(39, 22)
(12, 5)
(31, 18)
(4, 1)
(23, 14)
(34, 29)
(46, 3)
(49, 8)
(15, 15)
(26, 24)
(18, 20)
(50, 9)
(42, 5)
(8, 12)
(27, 25)
(0, 8)
(19, 21)
(11, 17)
(30, 30)
(4, 14)
(45, 15)
(22, 31)
(14, 27)
(46, 16)
(38, 12)
(15, 28)
(7, 24)
(27, 2)
(30, 7)
(0, 21)
(41, 22)
(11, 30)
(52, 31)
(44, 27)
(23, 4)
(34, 19)
(45, 28)
(37, 24)
(3, 31)
(15, 5)
(7, 1)
(26, 14)
(18, 10)
(8, 2)
(19, 11)
(11, 7)
(33, 31)
(25, 27)
(45, 5)
(37, 1)
(3, 8)
(22, 21)
(14, 17)
(46, 6)
(38, 2)
(49, 11)
(15, 18)
(7, 14)
(48, 15)
(18, 23)
(41, 12)
(33, 8)
(25, 4)
(44, 17)
(10, 24)
(2, 20)
(34, 9)
(45, 18)
(37, 14)
(3, 21)
(14, 30)
(26, 4)
(18, 0)
(29, 15)
(48, 28)
(21, 11)
(40, 24)
(6, 31)
(10, 1)
(41, 25)
(33, 21)
(25, 17)
(44, 30)
(22, 11)
(14, 7)
(17, 18)
(36, 31)
(28, 27)
(7, 4)
(48, 5)
(40, 1)
(6, 8)
(29, 28)
(21, 24)
(41, 2)
(44, 7)
(10, 14)
(2, 10)
(13, 25)
(37, 4)
(3, 11)
(36, 8)
(47, 17)
(5, 20)
(17, 31)
(9, 27)
(29, 5)
(48, 18)
(21, 1)
(40, 14)
(6, 21)
(33, 11)
(25, 7)
(32, 15)
(51, 28)
(2, 23)
(43, 24)
(22, 1)
(35, 20)
(1, 27)
(17, 8)
(36, 21)
(9, 4)
(28, 17)
(47, 30)
(29, 18)
(21, 14)
(52, 1)
(39, 31)
(31, 27)
(10, 4)
(51, 5)
(2, 0)
(13, 15)
(32, 28)
(24, 24)
(16, 20)
(47, 7)
(5, 10)
(17, 21)
(9, 17)
(28, 30)
(48, 8)
(40, 4)
(6, 11)
(20, 31)
(12, 27)
(4, 23)
(32, 5)
(24, 1)
(43, 14)
(35, 10)
(1, 17)
(13, 28)
(36, 11)
(28, 7)
(47, 20)
(5, 23)
(50, 31)
(42, 27)
(21, 4)
(54, 1)
(0, 30)
(20, 8)
(39, 21)
(31, 17)
(23, 13)
(13, 5)
(32, 18)
(24, 14)
(43, 27)
(16, 10)
(35, 23)
(1, 30)
(5, 0)
(17, 11)
(9, 7)
(50, 8)
(27, 24)
(6, 1)
(19, 20)
(30, 29)
(20, 21)
(12, 17)
(31, 30)
(4, 13)
(23, 26)
(43, 4)
(35, 0)
(1, 7)
(13, 18)
(46, 15)
(16, 23)
(49, 20)
(15, 27)
(5, 13)
(42, 17)
(8, 24)
(0, 20)
(11, 29)
(39, 11)
(31, 7)
(23, 3)
(12, 30)
(53, 31)
(4, 26)
(45, 27)
(24, 4)
(16, 0)
(35, 13)
(1, 20)
(46, 28)
(38, 24)
(8, 1)
(27, 14)
(19, 10)
(11, 6)
(30, 19)
(42, 30)
(54, 4)
(20, 11)
(12, 7)
(31, 20)
(4, 3)
(23, 16)
(34, 31)
(46, 5)
(38, 1)
(49, 10)
(15, 17)
(7, 13)
(26, 26)
(18, 22)
(50, 11)
(42, 7)
(8, 14)
(27, 27)
(0, 10)
(19, 23)
(11, 19)
(39, 1)
(34, 8)
(4, 16)
(45, 17)
(37, 13)
(3, 20)
(14, 29)
(26, 3)
(46, 18)
(38, 14)
(15, 30)
(7, 26)
(27, 4)
(19, 0)
(30, 9)
(0, 23)
(41, 24)
(33, 20)
(44, 29)
(22, 10)
(34, 21)
(45, 30)
(37, 26)
(49, 0)
(15, 7)
(7, 3)
(26, 16)
(18, 12)
(29, 27)
(8, 4)
(0, 0)
(41, 1)
(11, 9)
(25, 29)
(45, 7)
(37, 3)
(3, 10)
(22, 23)
(14, 19)
(38, 4)
(7, 16)
(48, 17)
(41, 14)
(33, 10)
(25, 6)
(44, 19)
(10, 26)
(2, 22)
(22, 0)
(34, 11)
(37, 16)
(3, 23)
(47, 29)
(26, 6)
(18, 2)
(29, 17)
(48, 30)
(21, 13)
(40, 26)
(10, 3)
(33, 23)
(25, 19)
(53, 1)
(3, 0)
(22, 13)
(14, 9)
(17, 20)
(28, 29)
(48, 7)
(40, 3)
(6, 10)
(29, 30)
(21, 26)
(41, 4)
(33, 0)
(52, 13)
(44, 9)
(10, 16)
(2, 12)
(13, 27)
(36, 10)
(28, 6)
(47, 19)
(5, 22)
(9, 29)
(29, 7)
(48, 20)
(21, 3)
(40, 16)
(6, 23)
(25, 9)
(32, 17)
(24, 13)
(43, 26)
(35, 22)
(1, 29)
(17, 10)
(36, 23)
(9, 6)
(28, 19)
(6, 0)
(21, 16)
(20, 20)
(31, 29)
(10, 6)
(23, 25)
(2, 2)
(43, 3)
(13, 17)
(32, 30)
(24, 26)
(16, 22)
(36, 0)
(47, 9)
(5, 12)
(17, 23)
(9, 19)
(40, 6)
(6, 13)
(39, 10)
(12, 29)
(4, 25)
(32, 7)
(24, 3)
(43, 16)
(35, 12)
(1, 19)
(13, 30)
(46, 27)
(17, 0)
(36, 13)
(28, 9)
(5, 25)
(42, 29)
(54, 3)
(20, 10)
(39, 23)
(12, 6)
(31, 19)
(23, 15)
(13, 7)
(32, 20)
(24, 16)
(16, 12)
(35, 25)
(5, 2)
(9, 9)
(50, 10)
(42, 6)
(8, 13)
(27, 26)
(19, 22)
(11, 18)
(39, 0)
(30, 31)
(20, 23)
(12, 19)
(4, 15)
(23, 28)
(51, 10)
(43, 6)
(35, 2)
(1, 9)
(46, 17)
(38, 13)
(15, 29)
(7, 25)
(27, 3)
(30, 8)
(42, 19)
(8, 26)
(0, 22)
(20, 0)
(11, 31)
(39, 13)
(31, 9)
(23, 5)
(34, 20)
(4, 28)
(45, 29)
(24, 6)
(37, 25)
(16, 2)
(26, 15)
(46, 30)
(38, 26)
(50, 0)
(8, 3)
(27, 16)
(19, 12)
(11, 8)
(30, 21)
(20, 13)
(12, 9)
(4, 5)
(23, 18)
(22, 22)
(46, 7)
(38, 3)
(15, 19)
(7, 15)
(26, 28)
(18, 24)
(42, 9)
(8, 16)
(0, 12)
(19, 25)
(11, 21)
(34, 10)
(45, 19)
(37, 15)
(3, 22)
(14, 31)
(26, 5)
(46, 20)
(18, 1)
(38, 16)
(49, 25)
(7, 28)
(48, 29)
(27, 6)
(19, 2)
(30, 11)
(41, 26)
(33, 22)
(25, 18)
(44, 31)
(22, 12)
(14, 8)
(34, 23)
(37, 28)
(49, 2)
(15, 9)
(7, 5)
(26, 18)
(18, 14)
(29, 29)
(21, 25)
(0, 2)
(41, 3)
(44, 8)
(10, 15)
(34, 0)
(25, 31)
(45, 9)
(37, 5)
(3, 12)
(22, 25)
(14, 21)
(48, 19)
(40, 15)
(6, 22)
(41, 16)
(33, 12)
(25, 8)
(44, 21)
(10, 28)
(2, 24)
(22, 2)
(3, 25)
(36, 22)
(47, 31)
(18, 4)
(29, 19)
(21, 15)
(40, 28)
(52, 2)
(10, 5)
(2, 1)
(25, 21)
(32, 29)
(3, 2)
(14, 11)
(47, 8)
(17, 22)
(9, 18)
(28, 31)
(48, 9)
(40, 5)
(6, 12)
(21, 28)
(41, 6)
(33, 2)
(44, 11)
(10, 18)
(2, 14)
(43, 15)
(13, 29)
(36, 12)
(28, 8)
(47, 21)
(5, 24)
(9, 31)
(29, 9)
(21, 5)
(40, 18)
(6, 25)
(13, 6)
(32, 19)
(24, 15)
(43, 28)
(16, 11)
(35, 24)
(1, 31)
(5, 1)
(17, 12)
(36, 25)
(9, 8)
(28, 21)
(6, 2)
(20, 22)
(12, 18)
(31, 31)
(23, 27)
(51, 9)
(2, 4)
(43, 5)
(35, 1)
(1, 8)
(13, 19)
(24, 28)
(16, 24)
(36, 2)
(47, 11)
(5, 14)
(9, 21)
(42, 18)
(8, 25)
(39, 12)
(31, 8)
(12, 31)
(4, 27)
(32, 9)
(24, 5)
(43, 18)
(16, 1)
(35, 14)
(1, 21)
(46, 29)
(38, 25)
(17, 2)
(28, 11)
(27, 15)
(30, 20)
(42, 31)
(20, 12)
(39, 25)
(12, 8)
(31, 21)
(4, 4)
(23, 17)
(13, 9)
(24, 18)
(16, 14)
(47, 1)
(26, 27)
(5, 4)
(42, 8)
(8, 15)
(27, 28)
(0, 11)
(19, 24)
(11, 20)
(39, 2)
(20, 25)
(12, 21)
(4, 17)
(23, 30)
(43, 8)
(35, 4)
(1, 11)
(46, 19)
(38, 15)
(49, 24)
(15, 31)
(7, 27)
(27, 5)
(19, 1)
(30, 10)
(50, 25)
(42, 21)
(8, 28)
(0, 24)
(20, 2)
(39, 15)
(31, 11)
(23, 7)
(34, 22)
(45, 31)
(37, 27)
(16, 4)
(49, 1)
(15, 8)
(26, 17)
(18, 13)
(38, 28)
(50, 2)
(8, 5)
(27, 18)
(0, 1)
(19, 14)
(11, 10)
(30, 23)
(12, 11)
(25, 30)
(4, 7)
(45, 8)
(22, 24)
(1, 1)
(14, 20)
(46, 9)
(38, 5)
(15, 21)
(7, 17)
(26, 30)
(18, 26)
(30, 0)
(42, 11)
(8, 18)
(0, 14)
(41, 15)
(11, 23)
(44, 20)
(10, 27)
(34, 12)
(45, 21)
(37, 17)
(3, 24)
(26, 7)
(18, 3)
(38, 18)
(7, 30)
(48, 31)
(27, 8)
(40, 27)
(19, 4)
(11, 0)
(30, 13)
(41, 28)
(33, 24)
(25, 20)
(53, 2)
(3, 1)
(22, 14)
(14, 10)
(34, 25)
(37, 30)
(49, 4)
(15, 11)
(7, 7)
(26, 20)
(18, 16)
(29, 31)
(21, 27)
(41, 5)
(33, 1)
(44, 10)
(10, 17)
(2, 13)
(34, 2)
(45, 11)
(37, 7)
(3, 14)
(22, 27)
(14, 23)
(9, 30)
(29, 8)
(48, 21)
(40, 17)
(6, 24)
(41, 18)
(33, 14)
(25, 10)
(44, 23)
(10, 30)
(2, 26)
(22, 4)
(14, 0)
(36, 24)
(28, 20)
(29, 21)
(21, 17)
(40, 30)
(52, 4)
(44, 0)
(10, 7)
(2, 3)
(32, 31)
(24, 27)
(3, 4)
(36, 1)
(47, 10)
(17, 24)
(9, 20)
(48, 11)
(40, 7)
(6, 14)
(21, 30)
(33, 4)
(25, 0)
(32, 8)
(2, 16)
(43, 17)
(13, 31)
(17, 1)
(36, 14)
(28, 10)
(47, 23)
(5, 26)
(29, 11)
(21, 7)
(39, 24)
(13, 8)
(32, 21)
(24, 17)
(43, 30)
(16, 13)
(35, 26)
(47, 0)
(5, 3)
(17, 14)
(9, 10)
(28, 23)
(48, 1)
(6, 4)
(20, 24)
(12, 20)
(23, 29)
(51, 11)
(43, 7)
(35, 3)
(1, 10)
(13, 21)
(24, 30)
(16, 26)
(36, 4)
(28, 0)
(47, 13)
(5, 16)
(42, 20)
(8, 27)
(20, 1)
(39, 14)
(31, 10)
(23, 6)
(4, 29)
(32, 11)
(24, 7)
(43, 20)
(16, 3)
(35, 16)
(1, 23)
(46, 31)
(38, 27)
(17, 4)
(9, 0)
(50, 1)
(27, 17)
(19, 13)
(30, 22)
(20, 14)
(39, 27)
(12, 10)
(31, 23)
(4, 6)
(23, 19)
(51, 1)
(1, 0)
(13, 11)
(46, 8)
(16, 16)
(15, 20)
(26, 29)
(5, 6)
(18, 25)
(42, 10)
(8, 17)
(27, 30)
(0, 13)
(19, 26)
(11, 22)
(39, 4)
(31, 0)
(12, 23)
(4, 19)
(32, 1)
(45, 20)
(35, 6)
(1, 13)
(46, 21)
(38, 17)
(7, 29)
(27, 7)
(19, 3)
(30, 12)
(42, 23)
(8, 30)
(0, 26)
(41, 27)
(20, 4)
(12, 0)
(31, 13)
(23, 9)
(34, 24)
(37, 29)
(49, 3)
(15, 10)
(7, 6)
(26, 19)
(18, 15)
(38, 30)
(50, 4)
(42, 0)
(8, 7)
(27, 20)
(0, 3)
(19, 16)
(11, 12)
(30, 25)
(34, 1)
(4, 9)
(45, 10)
(37, 6)
(3, 13)
(22, 26)
(14, 22)
(46, 11)
(38, 7)
(49, 16)
(15, 23)
(7, 19)
(18, 28)
(30, 2)
(0, 16)
(41, 17)
(33, 13)
(44, 22)
(10, 29)
(2, 25)
(22, 3)
(34, 14)
(45, 23)
(37, 19)
(3, 26)
(15, 0)
(26, 9)
(18, 5)
(29, 20)
(40, 29)
(19, 6)
(11, 2)
(52, 3)
(41, 30)
(33, 26)
(25, 22)
(53, 4)
(45, 0)
(3, 3)
(22, 16)
(14, 12)
(15, 13)
(7, 9)
(48, 10)
(18, 18)
(21, 29)
(41, 7)
(33, 3)
(44, 12)
(10, 19)
(2, 15)
(34, 4)
(45, 13)
(37, 9)
(3, 16)
(14, 25)
(47, 22)
(29, 10)
(48, 23)
(21, 6)
(40, 19)
(6, 26)
(41, 20)
(33, 16)
(25, 12)
(44, 25)
(2, 28)
(43, 29)
(22, 6)
(14, 2)
(17, 13)
(36, 26)
(28, 22)
(48, 0)
(6, 3)
(29, 23)
(21, 19)
(44, 2)
(10, 9)
(2, 5)
(13, 20)
(24, 29)
(16, 25)
(36, 3)
(47, 12)
(5, 15)
(17, 26)
(9, 22)
(29, 0)
(48, 13)
(40, 9)
(6, 16)
(25, 2)
(32, 10)
(2, 18)
(43, 19)
(35, 15)
(1, 22)
(17, 3)
(36, 16)
(28, 12)
(47, 25)
(5, 28)
(21, 9)
(39, 26)
(31, 22)
(51, 0)
(13, 10)
(32, 23)
(24, 19)
(16, 15)
(35, 28)
(47, 2)
(5, 5)
(17, 16)
(9, 12)
(50, 13)
(27, 29)
(6, 6)
(39, 3)
(20, 26)
(12, 22)
(4, 18)
(32, 0)
(23, 31)
(51, 13)
(43, 9)
(35, 5)
(1, 12)
(13, 23)
(16, 28)
(36, 6)
(28, 2)
(5, 18)
(50, 26)
(42, 22)
(8, 29)
(0, 25)
(20, 3)
(39, 16)
(31, 12)
(23, 8)
(13, 0)
(4, 31)
(32, 13)
(24, 9)
(16, 5)
(35, 18)
(1, 25)
(38, 29)
(9, 2)
(50, 3)
(8, 6)
(27, 19)
(19, 15)
(11, 11)
(30, 24)
(20, 16)
(12, 12)
(31, 25)
(4, 8)
(23, 21)
(51, 3)
(1, 2)
(46, 10)
(38, 6)
(15, 22)
(7, 18)
(26, 31)
(18, 27)
(30, 1)
(50, 16)
(42, 12)
(8, 19)
(0, 15)
(19, 28)
(11, 24)
(39, 6)
(31, 2)
(34, 13)
(4, 21)
(45, 22)
(37, 18)
(26, 8)
(46, 23)
(38, 19)
(49, 28)
(7, 31)
(27, 9)
(19, 5)
(11, 1)
(30, 14)
(0, 28)
(41, 29)
(20, 6)
(33, 25)
(12, 2)
(53, 3)
(23, 11)
(22, 15)
(34, 26)
(46, 0)
(37, 31)
(15, 12)
(7, 8)
=======
(49, 23)
(15, 30)
(26, 30)
(7, 26)
(27, 4)
(63, 25)
(61, 6)
(8, 0)
(19, 0)
(30, 0)
(19, 18)
(11, 14)
(41, 15)
(11, 23)
(41, 24)
(33, 20)
(44, 20)
(33, 29)
(53, 7)
(4, 2)
(53, 16)
(22, 10)
(56, 12)
(53, 25)
(3, 6)
(37, 8)
(45, 12)
(3, 15)
(34, 30)
(45, 30)
(56, 30)
(3, 24)
(14, 24)
(37, 26)
(57, 4)
(46, 4)
(49, 0)
(49, 9)
(7, 3)
(26, 16)
(15, 16)
(38, 18)
(7, 12)
(49, 18)
(7, 21)
(63, 20)
(7, 30)
(18, 30)
(27, 8)
(63, 29)
(30, 4)
(19, 4)
(11, 0)
(60, 14)
(52, 10)
(41, 10)
(33, 6)
(52, 19)
(41, 19)
(33, 15)
(41, 28)
(33, 24)
(25, 20)
(53, 2)
(53, 11)
(45, 7)
(53, 20)
(22, 14)
(56, 16)
(45, 16)
(3, 10)
(37, 12)
(45, 25)
(3, 28)
(37, 30)
(59, 27)
(15, 2)
(38, 4)
(49, 4)
(15, 11)
(26, 20)
(63, 6)
(7, 16)
(18, 16)
(29, 13)
(63, 15)
(29, 22)
(63, 24)
(21, 18)
(60, 0)
(21, 27)
(11, 4)
(41, 5)
(33, 1)
(41, 14)
(10, 8)
(33, 10)
(44, 10)
(25, 6)
(33, 19)
(44, 19)
(10, 26)
(33, 28)
(44, 28)
(2, 22)
(25, 24)
(53, 6)
(22, 0)
(45, 2)
(3, 5)
(22, 18)
(56, 20)
(3, 14)
(37, 16)
(3, 23)
(55, 24)
(59, 22)
(47, 29)
(15, 6)
(17, 25)
(7, 2)
(18, 2)
(63, 1)
(9, 30)
(29, 8)
(63, 10)
(63, 19)
(48, 30)
(6, 24)
(29, 26)
(63, 28)
(21, 22)
(52, 0)
(41, 0)
(41, 18)
(52, 18)
(33, 14)
(44, 14)
(2, 8)
(25, 10)
(33, 23)
(53, 1)
(10, 30)
(2, 26)
(25, 28)
(34, 6)
(22, 4)
(45, 6)
(3, 0)
(37, 2)
(3, 9)
(55, 10)
(59, 8)
(3, 18)
(14, 18)
(59, 17)
(55, 28)
(47, 24)
(59, 26)
(17, 20)
(28, 20)
(63, 5)
(48, 16)
(6, 10)
(29, 12)
(63, 14)
(21, 8)
(40, 12)
(21, 17)
(6, 28)
(29, 30)
(40, 30)
(21, 26)
(60, 8)
(52, 4)
(41, 4)
(33, 0)
(44, 0)
(33, 9)
(25, 5)
(10, 16)
(33, 18)
(51, 17)
(2, 12)
(25, 14)
(51, 26)
(43, 22)
(2, 30)
(35, 27)
(3, 4)
(55, 5)
(59, 3)
(55, 14)
(36, 10)
(59, 12)
(47, 10)
(17, 6)
(47, 19)
(47, 28)
(9, 11)
(59, 30)
(5, 22)
(17, 24)
(28, 24)
(9, 20)
(48, 2)
(63, 0)
(29, 7)
(63, 9)
(48, 20)
(40, 7)
(6, 14)
(29, 16)
(63, 18)
(21, 12)
(29, 25)
(21, 21)
(62, 22)
(60, 3)
(21, 30)
(39, 29)
(10, 2)
(33, 4)
(25, 0)
(51, 12)
(25, 9)
(51, 21)
(43, 17)
(51, 30)
(13, 13)
(32, 26)
(43, 26)
(13, 22)
(35, 22)
(16, 18)
(55, 0)
(1, 29)
(47, 5)
(55, 18)
(59, 16)
(47, 14)
(55, 27)
(5, 8)
(28, 10)
(17, 10)
(9, 6)
(47, 23)
(5, 17)
(5, 26)
(17, 28)
(9, 24)
(48, 6)
(6, 0)
(29, 2)
(63, 4)
(40, 2)
(21, 7)
(21, 16)
(39, 24)
(62, 26)
(20, 20)
(31, 29)
(51, 7)
(2, 2)
(43, 3)
(51, 16)
(4, 30)
(32, 12)
(51, 25)
(13, 8)
(35, 8)
(43, 12)
(1, 15)
(13, 17)
(35, 17)
(32, 30)
(43, 30)
(1, 24)
(13, 26)
(35, 26)
(16, 22)
(24, 26)
(55, 4)
(59, 2)
(47, 0)
(36, 0)
(59, 11)
(47, 9)
(55, 22)
(5, 3)
(17, 5)
(47, 18)
(5, 12)
(28, 14)
(17, 14)
(9, 10)
(47, 27)
(5, 21)
(28, 23)
(58, 24)
(9, 19)
(61, 20)
(5, 30)
(9, 28)
(50, 29)
(6, 4)
(29, 6)
(21, 2)
(62, 12)
(39, 10)
(54, 8)
(39, 28)
(62, 30)
(31, 24)
(20, 24)
(12, 20)
(23, 20)
(51, 2)
(23, 29)
(43, 7)
(51, 20)
(32, 16)
(43, 16)
(51, 29)
(1, 10)
(13, 12)
(24, 12)
(16, 8)
(35, 12)
(13, 21)
(1, 19)
(35, 21)
(32, 25)
(43, 25)
(1, 28)
(13, 30)
(35, 30)
(24, 30)
(55, 8)
(47, 4)
(17, 0)
(5, 7)
(58, 10)
(9, 5)
(5, 16)
